text,category,set,category_id,id
The check I deposited yesterday isn't listed yet.  Isn't that pretty slow?  I need to see the balance increased by that check.,balance_not_updated_after_cheque_or_cash_deposit,train,26,3460
where is my money from this morning,balance_not_updated_after_cheque_or_cash_deposit,train,26,3461
Why is it taking so long for my money to appear in my account? I have been waiting a week!,balance_not_updated_after_cheque_or_cash_deposit,train,26,3462
"I deposited a cheque, but the balance hasn't changed yet.",balance_not_updated_after_cheque_or_cash_deposit,train,26,3463
My account balance has not updated since I deposited a cheque recently.,balance_not_updated_after_cheque_or_cash_deposit,train,26,3464
How long does a check take to show up in the account balance?,balance_not_updated_after_cheque_or_cash_deposit,train,26,3465
What is going on with my cash deposit. I'm looking at my account balance and it is not there. It has been almost a week. Someone better get back to me asap.,balance_not_updated_after_cheque_or_cash_deposit,train,26,3466
Why hasn't my account updated?,balance_not_updated_after_cheque_or_cash_deposit,train,26,3467
I haven't received the money from the check I deposited.,balance_not_updated_after_cheque_or_cash_deposit,train,26,3468
"I deposited a cheque with some money, but the balance hasn't changed.",balance_not_updated_after_cheque_or_cash_deposit,train,26,3469
"I deposited a cheque, but my account balance stayed the same.",balance_not_updated_after_cheque_or_cash_deposit,train,26,3470
Why hasn't my balance been updated? I've deposited a few cheques some days ago!,balance_not_updated_after_cheque_or_cash_deposit,train,26,3471
why hasn't my cash arrived yet from my cheque?!,balance_not_updated_after_cheque_or_cash_deposit,train,26,3472
I made a check deposit but the cash hasn't arrived in my account yet.,balance_not_updated_after_cheque_or_cash_deposit,train,26,3473
The balance hasn't changed yet after depositing a cheque with some money.,balance_not_updated_after_cheque_or_cash_deposit,train,26,3474
What happened to my cash deposit?,balance_not_updated_after_cheque_or_cash_deposit,train,26,3475
"Please, tell me why I can't have the funds I deposited a week ago? I need the money now.",balance_not_updated_after_cheque_or_cash_deposit,train,26,3476
"After my checque or cash deposit, my balance didn't update.",balance_not_updated_after_cheque_or_cash_deposit,train,26,3477
When will my balance reflect a deposit?,balance_not_updated_after_cheque_or_cash_deposit,train,26,3478
I made a cash deposit to my account but it is not there,balance_not_updated_after_cheque_or_cash_deposit,train,26,3479
I deposited a cheque and its been days and I still haven't received the cash!!,balance_not_updated_after_cheque_or_cash_deposit,train,26,3480
"I deposited some money, but the balance has not changed.",balance_not_updated_after_cheque_or_cash_deposit,train,26,3481
There's a payment with my card that I didn't perform. I don't know that name shown.,card_payment_not_recognised,train,27,3482
My statement indicates I made a payment to an unfamiliar merchant.,card_payment_not_recognised,train,27,3483
"There's a payment with my card that I definitely didn't do myself, never seen that name before.",card_payment_not_recognised,train,27,3484
Help! In the app there is a payment that I don't remember.,card_payment_not_recognised,train,27,3485
I don't understand where this charge came from.,card_payment_not_recognised,train,27,3486
there is a charge i dont recognize,card_payment_not_recognised,train,27,3487
"I need to figure out what these charges are on my account. They've been coming out for a couple of days. Can i get all of this money back? Also, I need to freeze my card.",card_payment_not_recognised,train,27,3488
Someone might have access to my card!  There are some strange payments showing up on my account.  What do I do?,card_payment_not_recognised,train,27,3489
"There are a couple payments with my card shown in the app that i really didn't make myself. What's going on with this, does someone has access to my card?!",card_payment_not_recognised,train,27,3490
I'm using the app and I noticed a payment that I didn't make.,card_payment_not_recognised,train,27,3491
"A strange card payment, I do not recognize it.",card_payment_not_recognised,train,27,3492
They is a payment I don't recognize on my statement.,card_payment_not_recognised,train,27,3493
I have an unusual payment in my statement,card_payment_not_recognised,train,27,3494
I do not recognize the card payment.,card_payment_not_recognised,train,27,3495
Hi something is going on with the app.  I see some payments I didn't make?,card_payment_not_recognised,train,27,3496
"If I see a payment in the app that I don't recognize, what should I do?",card_payment_not_recognised,train,27,3497
I do not recognise the card payment.,card_payment_not_recognised,train,27,3498
"There are a couple payments with my card shown in the app that i really didn't make myself. What's happenning with this, does someone has access to my card?!",card_payment_not_recognised,train,27,3499
Just today there was a purchase on my card that wasn't done by me. Can this be reversed and my card be frozen? I can't have this continue!,card_payment_not_recognised,train,27,3500
I need some help now please! There are some transactions on my account that I do not remember purchasing. Can they be reversed? Can you please cancel or freeze my card so I don't keep getting charged?!,card_payment_not_recognised,train,27,3501
my statement contains an unknown payment,card_payment_not_recognised,train,27,3502
I don't recognize what this payment on my statement would be for.,card_payment_not_recognised,train,27,3503
There has been a payment  in the App that has not be done by me.,card_payment_not_recognised,train,27,3504
I don't recognize a purchase that was made with my card.,card_payment_not_recognised,train,27,3505
I'm checking the app and I see a payment that's not mine.,card_payment_not_recognised,train,27,3506
I have a charge for something I didn't buy.,card_payment_not_recognised,train,27,3507
A payment on my statement is wrong.,card_payment_not_recognised,train,27,3508
There's a payment that isn't mine on my app,card_payment_not_recognised,train,27,3509
What is this strange payment in my account?,card_payment_not_recognised,train,27,3510
I'm not sure where this charge came from.,card_payment_not_recognised,train,27,3511
I looked at my statement and found a payment I and found a mistake.,card_payment_not_recognised,train,27,3512
A payment in my account was made by someone I don't know,card_payment_not_recognised,train,27,3513
"I don't recognize this payment on my app, I am sure I didn't spend any money there.",card_payment_not_recognised,train,27,3514
There are a couple of payments with my card shown in the app that in reality I didn't make. Maybe someone has access to my card?Can you check whats the issue ?,card_payment_not_recognised,train,27,3515
There is payment showing that I didn't do.,card_payment_not_recognised,train,27,3516
Payment I didn't do.,card_payment_not_recognised,train,27,3517
Why is there a random payment in my statement?,card_payment_not_recognised,train,27,3518
"Hi, there is a suspicious payment from my card. I definitely do not know who this is or who could have made this payment.",card_payment_not_recognised,train,27,3519
A payment I didn't do shows in my app,card_payment_not_recognised,train,27,3520
There is  a charge I don't recognize.,card_payment_not_recognised,train,27,3521
I'm noticing a payment/purchase at a company that I don't recognise.,card_payment_not_recognised,train,27,3522
There seems to be a couple of payments listed in the app I know weren't made by me. Is there a possibility someone has access to my card? Can you find out what's going on?,card_payment_not_recognised,train,27,3523
I need to freeze my card as soon as possible. I just checked my account and saw that there have been several payments that I don't recognize over the course of a few days. Can we investigate and get my money back?,card_payment_not_recognised,train,27,3524
There are some charges that I don't recognize.  It happened days ago.  Can I get these charges back?  Should I cancel my card?,card_payment_not_recognised,train,27,3525
Please help.  There is a payment in the app that isn't mine.,card_payment_not_recognised,train,27,3526
I am seeing in the App a payment that its not mine,card_payment_not_recognised,train,27,3527
There's a payment in the app I don't recognize.,card_payment_not_recognised,train,27,3528
"Hello, i just checked my statement and there seems to be a payment from my card that I have never seen before.",card_payment_not_recognised,train,27,3529
There is a card payment I'm not familiar with.,card_payment_not_recognised,train,27,3530
There is a strange payment on my card and I don't know what to do.,card_payment_not_recognised,train,27,3531
Is it possible someone has access to my card? I noticed that there are a couple of payments in the app I'm sure I did not make. Can you find out what's going on here?,card_payment_not_recognised,train,27,3532
